"profit","loss","targetloanstatus"
1618.8,0,"0"
890,0,"0"
0,6000,"1"
1798.02,0,"0"
603,0,"0"
0,14000,"1"
634.5,0,"0"
991,0,"0"
1756.5,0,"0"
916.2,0,"0"
430.55,0,"0"
1337.85,0,"0"
0,20000,"1"
372.6,0,"0"
495.5,0,"0"
463.4,0,"0"
2812.8,0,"0"
229.14,0,"0"
2492,0,"0"
0,15000,"1"
856.2,0,"0"
496.8,0,"0"
2637,0,"0"
1070.25,0,"0"
723.6,0,"0"
189.125,0,"0"
0,25000,"1"
0,7200,"1"
1269,0,"0"
1173.9,0,"0"
1491,0,"0"
474,0,"0"
632,0,"0"
267,0,"0"
2791.8,0,"0"
1242,0,"0"
0,5000,"1"
594.6,0,"0"
0,5500,"1"
397.2,0,"0"
1242,0,"0"
495.5,0,"0"
468.4,0,"0"
632,0,"0"
0,6000,"1"
723.6,0,"0"
713.45,0,"0"
0,15600,"1"
1825,0,"0"
1758,0,"0"
1825,0,"0"
4660,0,"0"
809.31,0,"0"
1079.2,0,"0"
152.7,0,"0"
251.56,0,"0"
1580,0,"0"
278.04,0,"0"
211.05,0,"0"
0,6000,"1"
1863,0,"0"
0,30000,"1"
2748.6,0,"0"
1065,0,"0"
578.5,0,"0"
2927.5,0,"0"
0,15000,"1"
3689.4,0,"0"
0,9600,"1"
3274.275,0,"0"
1427.625,0,"0"
6020.2,0,"0"
2461.2,0,"0"
958.5,0,"0"
692.25,0,"0"
2093.85,0,"0"
1491,0,"0"
3172.5,0,"0"
755.44,0,"0"
1349,0,"0"
5320,0,"0"
532.5,0,"0"
0,3600,"1"
1541.16,0,"0"
703.2,0,"0"
1049.1525,0,"0"
758.4,0,"0"
761.8,0,"0"
826.1,0,"0"
4994.5,0,"0"
663.3,0,"0"
0,20500,"1"
2737.5,0,"0"
0,8475,"1"
1355.125,0,"0"
534,0,"0"
1435.38,0,"0"
331,0,"0"
276.5,0,"0"
496.5,0,"0"
590.5125,0,"0"
0,4000,"1"
2539.4925,0,"0"
434.5,0,"0"
6353.9,0,"0"
0,26000,"1"
1405.2,0,"0"
573.325,0,"0"
761.4,0,"0"
1917,0,"0"
3354,0,"0"
529.425,0,"0"
2967.8,0,"0"
1141.6,0,"0"
2184.655,0,"0"
945.1875,0,"0"
3192,0,"0"
3454,0,"0"
2939.4,0,"0"
0,23000,"1"
2484,0,"0"
1597.5,0,"0"
3355.2,0,"0"
1189.2,0,"0"
361.8,0,"0"
563.25,0,"0"
1242,0,"0"
3115,0,"0"
723.6,0,"0"
792.945,0,"0"
161.88,0,"0"
674.5,0,"0"
0,12000,"1"
2342,0,"0"
545.67,0,"0"
980.9375,0,"0"
0,2200,"1"
2774.8,0,"0"
564.45,0,"0"
592.5,0,"0"
1798.02,0,"0"
916.675,0,"0"
623,0,"0"
3192,0,"0"
0,24000,"1"
0,10275,"1"
1171,0,"0"
4520.2,0,"0"
2109.6,0,"0"
948,0,"0"
1240.98,0,"0"
794.4,0,"0"
603,0,"0"
1675.08,0,"0"
1349,0,"0"
3354,0,"0"
2388.84,0,"0"
563.25,0,"0"
0,23600,"1"
1522.3,0,"0"
3662.5,0,"0"
267,0,"0"
603,0,"0"
0,12000,"1"
596.16,0,"0"
0,15000,"1"
3045.6,0,"0"
2930,0,"0"
0,25000,"1"
372.6,0,"0"
0,7875,"1"
4098.5,0,"0"
1171,0,"0"
420.56,0,"0"
1577.1,0,"0"
0,12300,"1"
639,0,"0"
1703.805,0,"0"
4085.76,0,"0"
3223,0,"0"
0,35000,"1"
0,7000,"1"
711,0,"0"
1303.2,0,"0"
927.55,0,"0"
570.8,0,"0"
2787.4,0,"0"
463.4,0,"0"
2394,0,"0"
657.035,0,"0"
0,15850,"1"
1466.1,0,"0"
87.715,0,"0"
0,35000,"1"
450.6,0,"0"
2394,0,"0"
0,35000,"1"
1527,0,"0"
237,0,"0"
0,12000,"1"
673.6125,0,"0"
603,0,"0"
1068,0,"0"
426,0,"0"
807.3,0,"0"
0,29700,"1"
468.4,0,"0"
1185,0,"0"
4994.5,0,"0"
1324,0,"0"
0,24000,"1"
876.85,0,"0"
0,19750,"1"
1142.1,0,"0"
1686.24,0,"0"
1596,0,"0"
0,35000,"1"
5846.675,0,"0"
1052.22,0,"0"
0,16000,"1"
2023.5,0,"0"
0,24000,"1"
1349,0,"0"
1522.8,0,"0"
697.95,0,"0"
496.8,0,"0"
600.8,0,"0"
0,25975,"1"
4395,0,"0"
4281,0,"0"
1288.3,0,"0"
0,15200,"1"
1873.6,0,"0"
1065,0,"0"
4939.98,0,"0"
2515.5,0,"0"
1405.2,0,"0"
450.6,0,"0"
2854,0,"0"
445,0,"0"
5973,0,"0"
482.4,0,"0"
713.5,0,"0"
1935.225,0,"0"
1738,0,"0"
2608.2,0,"0"
375.5,0,"0"
793.125,0,"0"
2212,0,"0"
724.2,0,"0"
1405.2,0,"0"
2854,0,"0"
2086.56,0,"0"
5592,0,"0"
958.5,0,"0"
515.32,0,"0"
1006.2,0,"0"
1979.64,0,"0"
2428.2,0,"0"
1122.3075,0,"0"
2051,0,"0"
1243.775,0,"0"
1896,0,"0"
553,0,"0"
745.2,0,"0"
1738.8,0,"0"
1615.98,0,"0"
2763.2,0,"0"
0,24000,"1"
2107.8,0,"0"
6797,0,"0"
1618.8,0,"0"
0,8000,"1"
3567.5,0,"0"
106.5,0,"0"
331,0,"0"
1494.3,0,"0"
2791.8,0,"0"
1677,0,"0"
474,0,"0"
5826,0,"0"
1059.2,0,"0"
372.6,0,"0"
2158.4,0,"0"
0,12000,"1"
7311.5,0,"0"
495.5,0,"0"
0,13000,"1"
1192.8,0,"0"
2072.4,0,"0"
0,15000,"1"
0,35000,"1"
406.08,0,"0"
0,6000,"1"
363.01,0,"0"
495.5,0,"0"
3172.5,0,"0"
0,5000,"1"
530.64,0,"0"
856.2,0,"0"
1758,0,"0"
1276.8,0,"0"
1171,0,"0"
3206.7,0,"0"
698.805,0,"0"
0,19075,"1"
0,3000,"1"
713.5,0,"0"
4441.5,0,"0"
1319.625,0,"0"
1405.2,0,"0"
1635.075,0,"0"
2072.4,0,"0"
4110.48,0,"0"
534,0,"0"
5415.76,0,"0"
268.4825,0,"0"
1490.4,0,"0"
351.3,0,"0"
0,7000,"1"
2459.1,0,"0"
0,25000,"1"
0,12000,"1"
4562.5,0,"0"
366.3225,0,"0"
585.5,0,"0"
0,10400,"1"
1276.8,0,"0"
1366.2,0,"0"
4794.72,0,"0"
1712.4,0,"0"
794.4,0,"0"
1771.56,0,"0"
3728,0,"0"
0,3000,"1"
0,15075,"1"
2590.5,0,"0"
4219.2,0,"0"
905.25,0,"0"
0,28000,"1"
4287.2,0,"0"
545.05,0,"0"
0,15000,"1"
0,5000,"1"
1300.1875,0,"0"
0,8000,"1"
0,4500,"1"
4721.5,0,"0"
1349,0,"0"
1473.35,0,"0"
2443.2,0,"0"
4166.46,0,"0"
480.64,0,"0"
1304.8,0,"0"
499.45,0,"0"
805.8,0,"0"
0,12000,"1"
0,9000,"1"
507.6,0,"0"
0,35000,"1"
3516,0,"0"
495.5,0,"0"
0,20000,"1"
476.64,0,"0"
413.05,0,"0"
319.5,0,"0"
3054,0,"0"
1509.3,0,"0"
801,0,"0"
474,0,"0"
264.8,0,"0"
5366.46,0,"0"
3869,0,"0"
3817.5,0,"0"
1405.2,0,"0"
3045,0,"0"
2111.4,0,"0"
1502,0,"0"
0,5000,"1"
685.3,0,"0"
2461.2,0,"0"
1242,0,"0"
641.6725,0,"0"
0,12000,"1"
2397.78,0,"0"
940.68,0,"0"
3990,0,"0"
2054.88,0,"0"
1655,0,"0"
4562.5,0,"0"
1422,0,"0"
794.4,0,"0"
241.2,0,"0"
5592,0,"0"
5623.1,0,"0"
901.2,0,"0"
751,0,"0"
0,16000,"1"
798,0,"0"
6027.5,0,"0"
712,0,"0"
2479.4125,0,"0"
266.25,0,"0"
2883.5,0,"0"
361.8,0,"0"
3727.5,0,"0"
2515.5,0,"0"
2297.7,0,"0"
4994.5,0,"0"
639,0,"0"
1597.5,0,"0"
596.16,0,"0"
0,18000,"1"
2484,0,"0"
3680.1,0,"0"
2156.8875,0,"0"
0,17625,"1"
634.5,0,"0"
662,0,"0"
603,0,"0"
1883.64,0,"0"
281.04,0,"0"
316,0,"0"
723.6,0,"0"
0,24000,"1"
761.2,0,"0"
0,3200,"1"
1639.4,0,"0"
0,10000,"1"
1597.5,0,"0"
1269,0,"0"
0,1000,"1"
1641.2175,0,"0"
0,19400,"1"
2842.56,0,"0"
2698,0,"0"
6044.5,0,"0"
4395,0,"0"
3353.4,0,"0"
7959,0,"0"
993,0,"0"
4047,0,"0"
0,22000,"1"
3521.7,0,"0"
3210.75,0,"0"
375.5,0,"0"
758.4,0,"0"
1712.4,0,"0"
271.35,0,"0"
439.5,0,"0"
3363.29,0,"0"
3321.5,0,"0"
0,35000,"1"
1486.5,0,"0"
662,0,"0"
756.5,0,"0"
210.78,0,"0"
1776.6,0,"0"
0,3000,"1"
3023.76,0,"0"
594.6,0,"0"
1952.6425,0,"0"
651.6,0,"0"
922.95,0,"0"
317.25,0,"0"
1507.6625,0,"0"
888.3,0,"0"
219.75,0,"0"
471.7,0,"0"
1434.475,0,"0"
704.34,0,"0"
304.56,0,"0"
4614.775,0,"0"
948,0,"0"
1171,0,"0"
4015,0,"0"
3354,0,"0"
1113.06,0,"0"
6684.8,0,"0"
3095.955,0,"0"
0,1000,"1"
278.265,0,"0"
307.83,0,"0"
3982,0,"0"
1618.8,0,"0"
1584.765,0,"0"
1264,0,"0"
1424,0,"0"
511.2,0,"0"
532.5,0,"0"
560.9,0,"0"
809.4,0,"0"
1466.1,0,"0"
621,0,"0"
1349,0,"0"
4395,0,"0"
0,15000,"1"
2290.5,0,"0"
1565.76,0,"0"
3817.5,0,"0"
916.2,0,"0"
397.2,0,"0"
366.25,0,"0"
794.4,0,"0"
186.3,0,"0"
0,8000,"1"
3045.6,0,"0"
843.12,0,"0"
347.6,0,"0"
1522.6,0,"0"
269.8,0,"0"
1522.8,0,"0"
0,17000,"1"
198.6,0,"0"
904.5,0,"0"
0,28625,"1"
0,14000,"1"
1266.84,0,"0"
2810.4,0,"0"
1501.625,0,"0"
822.89,0,"0"
0,5800,"1"
2378.4,0,"0"
856.2,0,"0"
0,1000,"1"
1090.1,0,"0"
1509.3,0,"0"
380.7,0,"0"
213,0,"0"
0,12500,"1"
1384.5,0,"0"
3076.5,0,"0"
1903.5,0,"0"
2515.5,0,"0"
395,0,"0"
751,0,"0"
5031,0,"0"
1758,0,"0"
640.8,0,"0"
0,20000,"1"
331.65,0,"0"
2236.6125,0,"0"
0,25000,"1"
3099.15,0,"0"
551.115,0,"0"
0,7000,"1"
1498.35,0,"0"
0,17000,"1"
621,0,"0"
1877.5,0,"0"
3355.2,0,"0"
269.8,0,"0"
399,0,"0"
1065,0,"0"
0,15600,"1"
474,0,"0"
526.95,0,"0"
0,21600,"1"
644.05,0,"0"
692.095,0,"0"
0,10000,"1"
0,15000,"1"
463.4,0,"0"
1655,0,"0"
1171,0,"0"
3372.5,0,"0"
1271.4325,0,"0"
697.95,0,"0"
0,6400,"1"
2569.05,0,"0"
662,0,"0"
4788,0,"0"
0,18000,"1"
913.2375,0,"0"
2637,0,"0"
3495.6,0,"0"
0,25000,"1"
2394,0,"0"
372.6,0,"0"
4047,0,"0"
549.72,0,"0"
1218.24,0,"0"
558.9,0,"0"
532.5,0,"0"
2765,0,"0"
2421.9,0,"0"
373.8,0,"0"
991,0,"0"
801.675,0,"0"
319.5,0,"0"
1090.1,0,"0"
2556,0,"0"
0,2000,"1"
3727.5,0,"0"
0,12700,"1"
3054,0,"0"
944.3,0,"0"
1490.4,0,"0"
674.5,0,"0"
0,6600,"1"
3495.6,0,"0"
4149.8775,0,"0"
0,22250,"1"
979,0,"0"
852,0,"0"
474,0,"0"
1171,0,"0"
0,24000,"1"
2918.7,0,"0"
2012.4,0,"0"
3285,0,"0"
3516,0,"0"
1321.65,0,"0"
0,15000,"1"
1125.85,0,"0"
2360.75,0,"0"
3521.7,0,"0"
2394,0,"0"
2590.5,0,"0"
572.85,0,"0"
2245.1,0,"0"
0,12000,"1"
632,0,"0"
1242.88,0,"0"
890,0,"0"
1712.4,0,"0"
483.0375,0,"0"
420,0,"0"
534,0,"0"
1674.53,0,"0"
0,33000,"1"
3098.475,0,"0"
361.8,0,"0"
0,10000,"1"
186.3,0,"0"
1545.72,0,"0"
4757.5,0,"0"
534,0,"0"
340.93,0,"0"
585.5,0,"0"
2744.2125,0,"0"
0,18000,"1"
585.5,0,"0"
351.3,0,"0"
1318.5,0,"0"
732.5,0,"0"
0,15000,"1"
1278,0,"0"
1246,0,"0"
675.24,0,"0"
1246,0,"0"
2796,0,"0"
385.29,0,"0"
2982.4,0,"0"
3164.4,0,"0"
1490.4,0,"0"
0,7500,"1"
135.18,0,"0"
1405.2,0,"0"
0,8000,"1"
493.75,0,"0"
1483.9,0,"0"
2538,0,"0"
0,20000,"1"
576.4425,0,"0"
361.8,0,"0"
2023.5,0,"0"
2080.35,0,"0"
582.025,0,"0"
998.9,0,"0"
1243.62,0,"0"
1975,0,"0"
0,4000,"1"
2320.56,0,"0"
723.6,0,"0"
5158.5825,0,"0"
483.45,0,"0"
824.58,0,"0"
1490.4,0,"0"
2443.2,0,"0"
0,16250,"1"
1832.4,0,"0"
534,0,"0"
751,0,"0"
2538,0,"0"
1522.8,0,"0"
1639.44,0,"0"
2212.2375,0,"0"
2023.5,0,"0"
2428.2,0,"0"
0,8300,"1"
0,7000,"1"
1068.9,0,"0"
0,35000,"1"
0,18000,"1"
651.24,0,"0"
1982,0,"0"
1242,0,"0"
2748.6,0,"0"
1349,0,"0"
894.24,0,"0"
395,0,"0"
0,25000,"1"
628.9625,0,"0"
0,30000,"1"
3984.7675,0,"0"
149.04,0,"0"
2590.5,0,"0"
372.6,0,"0"
0,35000,"1"
632,0,"0"
1264,0,"0"
1065,0,"0"
3649.045,0,"0"
1460,0,"0"
1221.75,0,"0"
1954.8,0,"0"
756.5,0,"0"
0,12000,"1"
1171,0,"0"
2737.5,0,"0"
2140.5,0,"0"
1677,0,"0"
6660.5,0,"0"
1189.2,0,"0"
6797,0,"0"
1380.4,0,"0"
5181,0,"0"
901.2,0,"0"
0,18725,"1"
1985.1,0,"0"
2235.6,0,"0"
1490.4,0,"0"
0,16500,"1"
1733.6,0,"0"
6797,0,"0"
2107.8,0,"0"
2538,0,"0"
901.2,0,"0"
901.2,0,"0"
99.1,0,"0"
2538,0,"0"
3909.6,0,"0"
2023.5,0,"0"
1405.2,0,"0"
2111.4,0,"0"
1490.4,0,"0"
4256,0,"0"
3045.6,0,"0"
496.5,0,"0"
2930,0,"0"
1117.2,0,"0"
2250.24,0,"0"
180.9,0,"0"
1242,0,"0"
747.6,0,"0"
904.5,0,"0"
6618,0,"0"
901.2,0,"0"
1500.7625,0,"0"
2854,0,"0"
233.355,0,"0"
225.3,0,"0"
4290.66,0,"0"
1065,0,"0"
495.5,0,"0"
380.7,0,"0"
1598.24,0,"0"
379.2,0,"0"
745.2,0,"0"
346.85,0,"0"
2305.545,0,"0"
1756.5,0,"0"
2538,0,"0"
1975,0,"0"
337.68,0,"0"
4317.5,0,"0"
2158.4,0,"0"
1802.4,0,"0"
1888.6,0,"0"
414.48,0,"0"
863.65,0,"0"
307.65,0,"0"
474,0,"0"
1888.6,0,"0"
1726.72,0,"0"
0,8000,"1"
2638.72,0,"0"
2637,0,"0"
640.8,0,"0"
632,0,"0"
991,0,"0"
0,21200,"1"
1327.11,0,"0"
0,21500,"1"
2197.5,0,"0"
6267,0,"0"
2920.3875,0,"0"
2490.5,0,"0"
2484,0,"0"
375.5,0,"0"
713.5,0,"0"
693.5,0,"0"
0,5000,"1"
5098.2,0,"0"
1278,0,"0"
2461.2,0,"0"
3102.7,0,"0"
1776.6,0,"0"
585.5,0,"0"
337.25,0,"0"
1405.2,0,"0"
301.5,0,"0"
2318.58,0,"0"
4015,0,"0"
2023.5,0,"0"
0,7200,"1"
1677,0,"0"
1303.2,0,"0"
427.2,0,"0"
331,0,"0"
1269,0,"0"
2023.5,0,"0"
2927.5,0,"0"
2662.5,0,"0"
3850.2,0,"0"
1278,0,"0"
1596,0,"0"
2484,0,"0"
2854,0,"0"
0,21000,"1"
482.4,0,"0"
2270.75,0,"0"
369.065,0,"0"
3726,0,"0"
0,10000,"1"
2930,0,"0"
1242,0,"0"
1522.8,0,"0"
206.915,0,"0"
6384,0,"0"
2354.25,0,"0"
2810.4,0,"0"
285.4,0,"0"
3799.4,0,"0"
623,0,"0"
1171,0,"0"
2927.5,0,"0"
0,7750,"1"
3054,0,"0"
5424.24,0,"0"
1068,0,"0"
762.265,0,"0"
512.62,0,"0"
603,0,"0"
819.7,0,"0"
904.5,0,"0"
1349,0,"0"
2576.2,0,"0"
0,18825,"1"
0,10000,"1"
3454,0,"0"
1172,0,"0"
1490.4,0,"0"
0,20450,"1"
0,12000,"1"
869.4,0,"0"
3045.6,0,"0"
4219.2,0,"0"
0,7000,"1"
1863.75,0,"0"
480.64,0,"0"
2590.5,0,"0"
1027,0,"0"
2872.8,0,"0"
529.6,0,"0"
830.7,0,"0"
2140.5,0,"0"
4399.04,0,"0"
1863,0,"0"
0,24000,"1"
2982.15,0,"0"
7584.5,0,"0"
362.67,0,"0"
2649.36,0,"0"
2872.8,0,"0"
2283.2,0,"0"
1490.4,0,"0"
0,18000,"1"
1456.92,0,"0"
1863,0,"0"
1084.17,0,"0"
991,0,"0"
761.4,0,"0"
1694.16,0,"0"
248.4,0,"0"
1303.2,0,"0"
1427,0,"0"
1405.2,0,"0"
2553.6,0,"0"
6660.5,0,"0"
297.9,0,"0"
2283.6,0,"0"
1580,0,"0"
1065,0,"0"
3884,0,"0"
5849.2,0,"0"
426,0,"0"
723.6,0,"0"
2012.4,0,"0"
2698,0,"0"
632,0,"0"
6524,0,"0"
2342,0,"0"
2484,0,"0"
276.5,0,"0"
0,5000,"1"
0,1300,"1"
1145.25,0,"0"
694.2,0,"0"
810.9175,0,"0"
1726.72,0,"0"
0,15000,"1"
1015.2,0,"0"
682.0875,0,"0"
317.25,0,"0"
1568.625,0,"0"
0,6000,"1"
881.82,0,"0"
0,20000,"1"
298.2,0,"0"
2924.6,0,"0"
901.2,0,"0"
0,6625,"1"
1862.2575,0,"0"
1756.5,0,"0"
948,0,"0"
1157,0,"0"
1278,0,"0"
1629,0,"0"
1936.935,0,"0"
534,0,"0"
6524,0,"0"
1509.3,0,"0"
1758,0,"0"
2212,0,"0"
0,17400,"1"
783.9,0,"0"
1888.6,0,"0"
2293.3,0,"0"
879,0,"0"
2130,0,"0"
0,1100,"1"
790,0,"0"
693.7,0,"0"
1491,0,"0"
331,0,"0"
562.7,0,"0"
3312.075,0,"0"
2236.5,0,"0"
0,15000,"1"
794.4,0,"0"
675.9,0,"0"
3355.2,0,"0"
1427,0,"0"
623,0,"0"
1303.2,0,"0"
0,26000,"1"
2982,0,"0"
0,35000,"1"
0,5500,"1"
2109.6,0,"0"
1065,0,"0"
0,28000,"1"
814.5,0,"0"
2342,0,"0"
1173.9,0,"0"
1349,0,"0"
1677,0,"0"
0,10000,"1"
2130,0,"0"
761.4,0,"0"
2763.2,0,"0"
336.94,0,"0"
809.4,0,"0"
0,7000,"1"
1618.8,0,"0"
1529.325,0,"0"
4468.8,0,"0"
1125.4,0,"0"
594.6,0,"0"
628.9,0,"0"
2283.2,0,"0"
0,35000,"1"
0,1200,"1"
0,20000,"1"
0,5000,"1"
0,5400,"1"
0,12000,"1"
1266.0025,0,"0"
879,0,"0"
2986.5,0,"0"
2104.44,0,"0"
0,5050,"1"
2190,0,"0"
4473.6,0,"0"
3105,0,"0"
1954.8,0,"0"
1269,0,"0"
237.84,0,"0"
831.2275,0,"0"
2342,0,"0"
1873.6,0,"0"
148.65,0,"0"
1331.25,0,"0"
0,12000,"1"
361.8,0,"0"
311.5,0,"0"
670.8,0,"0"
2089.67,0,"0"
0,20000,"1"
671.5,0,"0"
1863,0,"0"
1232.4,0,"0"
1242,0,"0"
298.08,0,"0"
948,0,"0"
0,19000,"1"
1141.6,0,"0"
0,10000,"1"
595.8,0,"0"
4636.725,0,"0"
1349,0,"0"
1171,0,"0"
0,12600,"1"
639,0,"0"
1589.76,0,"0"
2074.8,0,"0"
632,0,"0"
691.2225,0,"0"
1027,0,"0"
2012.4,0,"0"
331,0,"0"
1990.7,0,"0"
0,12800,"1"
142.4,0,"0"
127.8,0,"0"
0,26300,"1"
0,18800,"1"
1405.2,0,"0"
2212,0,"0"
677.1875,0,"0"
2538,0,"0"
2538,0,"0"
495.5,0,"0"
2563.1,0,"0"
3468.5,0,"0"
0,8000,"1"
1265.76,0,"0"
237.84,0,"0"
0,25000,"1"
4614.775,0,"0"
1278,0,"0"
2394,0,"0"
3504,0,"0"
1112.45,0,"0"
3192,0,"0"
1142.1,0,"0"
1264,0,"0"
1942.36,0,"0"
2536.12,0,"0"
1427,0,"0"
0,20000,"1"
0,9750,"1"
7721,0,"0"
1580,0,"0"
1712.4,0,"0"
993.6,0,"0"
3553.2,0,"0"
856.2,0,"0"
964.8,0,"0"
1942.36,0,"0"
908.5,0,"0"
372.6,0,"0"
395,0,"0"
0,7000,"1"
3561.7275,0,"0"
2817.18,0,"0"
2534.3725,0,"0"
0,14400,"1"
3278.8,0,"0"
2283.6,0,"0"
0,15000,"1"
0,15000,"1"
2138.165,0,"0"
1618.8,0,"0"
0,1800,"1"
0,3200,"1"
2850.9,0,"0"
877.8,0,"0"
1349,0,"0"
1655.32,0,"0"
0,16000,"1"
7721,0,"0"
0,11100,"1"
1522.3,0,"0"
1748.075,0,"0"
0,29100,"1"
0,21600,"1"
1596,0,"0"
5424.24,0,"0"
285.4,0,"0"
845.5,0,"0"
0,21000,"1"
1524.37,0,"0"
1522.8,0,"0"
3006.74,0,"0"
1917,0,"0"
569.6,0,"0"
450.6,0,"0"
534,0,"0"
585.5,0,"0"
5256.24,0,"0"
1655.45,0,"0"
1997.8,0,"0"
2443.5,0,"0"
3183.64,0,"0"
453.9,0,"0"
667.5,0,"0"
1065,0,"0"
1165.2,0,"0"
285.4,0,"0"
450.6,0,"0"
3654,0,"0"
1677,0,"0"
5200.8,0,"0"
1242,0,"0"
1677,0,"0"
1291.2075,0,"0"
0,17000,"1"
442.4,0,"0"
0,20000,"1"
1171,0,"0"
855.12,0,"0"
298.2,0,"0"
1124.16,0,"0"
1588.8,0,"0"
0,18400,"1"
595.8,0,"0"
6122.325,0,"0"
745.2,0,"0"
0,5000,"1"
6820.8,0,"0"
1065,0,"0"
0,16800,"1"
2424.575,0,"0"
1405.2,0,"0"
0,22000,"1"
0,10800,"1"
766.8,0,"0"
1516.1875,0,"0"
0,5000,"1"
1527,0,"0"
674.5,0,"0"
556.08,0,"0"
0,25000,"1"
4219.2,0,"0"
379.2,0,"0"
0,14000,"1"
944.3,0,"0"
2515.5,0,"0"
1614.6,0,"0"
4281,0,"0"
569.6,0,"0"
559.915,0,"0"
525.7,0,"0"
995.35,0,"0"
4468.8,0,"0"
525.7,0,"0"
6267,0,"0"
2538,0,"0"
856.2,0,"0"
790,0,"0"
948,0,"0"
2660,0,"0"
1597.5,0,"0"
2840.915,0,"0"
381.75,0,"0"
489.8,0,"0"
1522.8,0,"0"
1427,0,"0"
781.92,0,"0"
2163.645,0,"0"
3411,0,"0"
1812.29,0,"0"
6968.5,0,"0"
0,12000,"1"
2986.5,0,"0"
4567.2,0,"0"
6797,0,"0"
1934.24,0,"0"
819.7,0,"0"
1204.04,0,"0"
3192,0,"0"
0,35000,"1"
2012.4,0,"0"
1725.5,0,"0"
794.4,0,"0"
1618.8,0,"0"
0,20000,"1"
1402.96,0,"0"
634.5,0,"0"
1450.68,0,"0"
5200.8,0,"0"
2484,0,"0"
2448.93,0,"0"
1483.9,0,"0"
3606.185,0,"0"
1405.2,0,"0"
2342,0,"0"
641.67,0,"0"
0,12000,"1"
1265.76,0,"0"
2682.05,0,"0"
2074.8,0,"0"
2113.02,0,"0"
1756.5,0,"0"
539.325,0,"0"
693.7,0,"0"
239.4,0,"0"
1975,0,"0"
3166.8,0,"0"
3914.4,0,"0"
2538,0,"0"
0,20000,"1"
1068,0,"0"
1269,0,"0"
1103.74,0,"0"
298.08,0,"0"
4116.65,0,"0"
297.9,0,"0"
511.2,0,"0"
395,0,"0"
1917,0,"0"
1877.5,0,"0"
1422,0,"0"
957.6,0,"0"
0,35000,"1"
3642.3,0,"0"
297.3,0,"0"
1065,0,"0"
1483.3125,0,"0"
993.6,0,"0"
991,0,"0"
4994.5,0,"0"
4680.72,0,"0"
1278,0,"0"
916.2,0,"0"
2280.6,0,"0"
1141.6,0,"0"
1888.6,0,"0"
1015.2,0,"0"
1869,0,"0"
0,22000,"1"
957.6,0,"0"
2637,0,"0"
608.92,0,"0"
1382.5,0,"0"
749.44,0,"0"
407.3625,0,"0"
1659,0,"0"
1738.8,0,"0"
2018.175,0,"0"
297.3,0,"0"
0,2400,"1"
761.4,0,"0"
2982.4,0,"0"
2235.6,0,"0"
1629,0,"0"
324.4875,0,"0"
0,7500,"1"
662,0,"0"
2608.2,0,"0"
3372.5,0,"0"
1585.6,0,"0"
1580,0,"0"
513.72,0,"0"
3650,0,"0"
4567.2,0,"0"
3872.225,0,"0"
1864,0,"0"
936.8,0,"0"
146.5,0,"0"
356,0,"0"
0,18800,"1"
1738.8,0,"0"
2290.5,0,"0"
2393.7925,0,"0"
562.925,0,"0"
1062.48,0,"0"
1784.0525,0,"0"
1465,0,"0"
1201.5,0,"0"
1522.8,0,"0"
1185,0,"0"
0,20200,"1"
0,20000,"1"
1618.8,0,"0"
5730.085,0,"0"
636,0,"0"
1435.0875,0,"0"
396.4,0,"0"
495.5,0,"0"
0,7500,"1"
0,21000,"1"
1657.92,0,"0"
751,0,"0"
472.7025,0,"0"
0,19425,"1"
4343.43,0,"0"
0,30000,"1"
2524.6,0,"0"
0,15600,"1"
2538,0,"0"
991,0,"0"
0,8000,"1"
1405.2,0,"0"
1189.2,0,"0"
496.8,0,"0"
1979.25,0,"0"
1802.4,0,"0"
6968.5,0,"0"
524.0625,0,"0"
1405.2,0,"0"
1557.5,0,"0"
702.6,0,"0"
2023.5,0,"0"
0,8000,"1"
5219.2,0,"0"
2370,0,"0"
5110,0,"0"
159.6,0,"0"
2955.96,0,"0"
1025.1,0,"0"
0,18000,"1"
1676.7,0,"0"
2378.4,0,"0"
270.36,0,"0"
2443.5,0,"0"
134.9,0,"0"
0,30000,"1"
485.64,0,"0"
1650.75,0,"0"
2461.2,0,"0"
863.36,0,"0"
238.32,0,"0"
926.8,0,"0"
398.8775,0,"0"
3133.5,0,"0"
329.94,0,"0"
1468.5,0,"0"
2023.5,0,"0"
0,8875,"1"
0,30000,"1"
4669,0,"0"
560.3625,0,"0"
1861.47,0,"0"
1189.2,0,"0"
0,8900,"1"
1405.2,0,"0"
225.3,0,"0"
442.4,0,"0"
2072.4,0,"0"
1405.2,0,"0"
3990,0,"0"
0,12000,"1"
7584.5,0,"0"
4395,0,"0"
0,10000,"1"
4384.8,0,"0"
0,8000,"1"
594.6,0,"0"
2737.5,0,"0"
0,35000,"1"
2923.2,0,"0"
1332.45,0,"0"
0,9000,"1"
1353.78,0,"0"
2185.92,0,"0"
0,1800,"1"
0,14000,"1"
790,0,"0"
474,0,"0"
462.8,0,"0"
391.95,0,"0"
1629,0,"0"
792.8,0,"0"
0,2800,"1"
6044.5,0,"0"
1405.2,0,"0"
741.44,0,"0"
0,8000,"1"
0,14825,"1"
0,6100,"1"
2713.2,0,"0"
2553.6,0,"0"
90.45,0,"0"
488.15,0,"0"
805.75,0,"0"
